name,x,y,z,vx,vy,vz,mass
body86,-6.388808082355032,-2.2415061965842566,-1.3106064531362787,4.8213530101732305,-2.458461076193293,-0.866356408696116,2.3676437794284038
body87,-18.48721234775948,0.35803073992049883,-0.2455760943784211,-3.48808391383824,-3.9160914692752087,0.6292993853771434,3.929202079310389
body88,-11.32006983366603,0.3813424389771883,0.0673607705778612,-5.232545437457373,1.9799042712608759,-1.3385768948023244,3.834026308950909
body89,2.3444382600263403,5.235291157374398,1.2721296273224552,-0.12444303025310496,-3.003464532216471,-0.49481867007898656,3.81689877812817
body90,-3.372667922478611,25.301843085046812,-0.07593306884543723,4.347433853976746,1.3449128923290594,0.6220628539649509,2.6973973078392577
body91,0.8384154396297709,9.170948517734546,1.0879811755371958,6.787290828594525,-4.443057814728561,0.16282429299477164,0.39379130712595845
body92,-7.506889330527113,-15.443364517456486,1.2370878898234496,3.535226672259628,-4.032186996110617,0.34237541616018674,2.051335242029989
body93,20.84932442276559,-8.29025646799895,1.5872343722246995,2.3889748194038023,2.715386777607606,0.5667717201637642,1.2677745831401377
body94,-7.876180235770131,-6.5817558315048235,4.262840253482535,1.0005273664431646,2.1700682368438695,-3.329210050056869,0.6063362198311283
body95,-12.261079903674451,-3.4007879726652943,6.600836595172267,-1.1690945244412798,-5.237347223580941,1.345246771159411,0.836520679689886
body96,7.835311717155037,-32.62808373482362,-4.220814213830449,4.322241123697233,-1.710322318869865,-0.16118666741108706,3.6602027386962255
body97,-1.8214659715027652,-5.865418270756487,3.2695039132248236,-1.094250294951328,-6.292046089146074,2.061572170357811,2.7957956889920506
body98,-13.799345886385595,3.4082445181390084,-3.4079846057220102,-4.181927354828756,-0.6839272812591694,-3.3235586528910943,4.281035685362501
body99,-11.66095744266322,-4.1652895844282,-0.17551616150640514,-0.3329217297148629,0.040064506188254606,-4.117753439532301,3.2663747406510777
body100,-13.93055213557729,-9.00526980164965,-1.6331299691957937,-0.7436495312701729,-5.536929791390252,-1.0617242653262362,3.3478271149841743
body101,7.747486480372623,14.179460123961666,-0.9848874869584403,-4.110416561860981,1.5091550070429618,0.07645759907026822,0.5036997987356938
body102,-23.245756214466528,-23.443562577110875,-2.5163349208481285,1.6363499852570658,-6.083191465745127,-1.738979196450755,0.38465591849639147
body103,-7.6209924299280045,17.350014053213126,-0.9764038296410189,-7.4522293352273135,2.9023486178041065,-2.611397136909593,3.46443089697126
body104,-8.96593594014128,9.13923409420877,-2.052802609016375,-2.312719538230203,2.268972712720049,-2.4124072776315417,4.765493409289156
body105,-6.607122761914737,12.365571019893396,0.3905647367889754,-5.965991425937431,-2.853236499518432,2.5265990262672324,3.7052951895553616
body106,-9.227373742562694,3.5750990874430113,-1.0494978282187144,-1.5187756620256256,1.3276464364937037,-0.10427133166207155,1.7014505466961427
body107,-7.914386692689653,6.2980158783188855,-0.9563448323523723,-0.5999353878178133,3.389318186526609,-0.7692073604684138,0.7818607890853789
body108,-8.330031432609863,6.086057655183299,1.978096800520992,-5.547986664520451,-4.524451663578805,2.4407721385395287,3.0490453411635987
body109,2.676109828838322,5.503987304176764,0.906220987418316,1.304006669534639,-3.0355266991711023,0.523483654451665,4.764841267819612
body110,2.2231880824152013,6.009423794913867,2.032901089844451,0.0990284431650997,-3.958315290770777,2.245040479191549,3.480488230871184
body111,-8.878518074650259,23.399108615806423,1.0365733451030135,5.870160103138404,2.554598467125357,0.21208173747349726,0.5959158713095957
body112,10.663210104672663,24.240815149949185,-0.5713281837409703,-4.389457050811823,3.6705363948744667,-0.09780606104587554,0.28856057570697524
body113,-9.048232030278207,1.736853631420802,-0.7852274037310701,1.6934389853160063,-7.773835791936353,-1.91969527205653,1.3222040813218987
body114,-9.83721921196311,0.9415806560751687,2.8794077863588363,-8.925296475139891,-1.4506679701849856,0.8136523137864893,3.288804584873506
body115,-11.21245018040911,-7.209386924121342,1.011690082171165,1.9646739157922721,-0.9398418762968231,0.15112345534166782,4.745638457518391
