    0.748130    0.000000
    0.750623    0.000000
    0.753117    0.000000
    0.755611    0.000000
    0.758105    0.000000
    0.760599    0.000000
    0.763092    0.000000
    0.765586    0.000000
    0.768080    0.000000
    0.770574    0.000000
    0.773067    0.000000
    0.775561    0.000000
    0.778055    0.000000
    0.780549    0.000000
    0.783042    0.000000
    0.785536    0.000000
    0.788030    0.000000
    0.790524    0.000000
    0.793017    0.000000
    0.795511    0.000000
    0.798005    0.124997
    0.800499    0.000000
    0.802993    0.000000
    0.805486    0.000000
    0.807980    0.000000
    0.810474    0.000000
    0.812968    0.000000
    0.815461    0.000000
    0.817955    0.000006
    0.820449    0.000006
    0.822943    0.000006
    0.825436    0.000006
    0.827930    0.000006
    0.830424    0.000006
    0.832918    0.000006
    0.835411    0.000006
    0.837905    0.000006
    0.840399    0.000006
    0.842893    0.000006
    0.845387    0.000006
    0.847880    0.000006
    0.850374    0.000006
    0.852868    0.000006
    0.855362    0.000006
    0.857855    0.000006
    0.860349    0.000006
    0.862843    0.000006
    0.865337    0.000006
    0.867830    0.000006
    0.870324    0.000006
    0.872818    0.000006
    0.875312    0.000006
    0.877805    0.000006
    0.880299    0.000006
    0.882793    0.000006
    0.885287    0.000006
    0.887781    0.000006
    0.890274    0.000006
    0.892768    0.000006
    0.895262    0.000006
    0.897756    0.000003
    0.900249    0.000006
    0.902743    0.000009
    0.905237    0.000012
    0.907731    0.000016
    0.910224    0.000019
    0.912718    0.000022
    0.915212    0.000025
    0.917706    0.000028
    0.920200    0.000031
    0.922693    0.000034
    0.925187    0.000037
    0.927681    0.000040
    0.930175    0.000044
    0.932668    0.000047
    0.935162    0.000050
    0.937656    0.000053
    0.940150    0.000056
    0.942643    0.000059
    0.945137    0.000062
    0.947631    0.000065
    0.950125    0.000068
    0.952618    0.000072
    0.955112    0.000075
    0.957606    0.000078
    0.960100    0.000081
    0.962594    0.000084
    0.965087    0.000087
    0.967581    0.000090
    0.970075    0.000093
    0.972569    0.000096
    0.975062    0.000100
    0.977556    0.000103
    0.980050    0.000106
    0.982544    0.000109
    0.985037    0.000112
    0.987531    0.000115
    0.990025    0.000118
    0.992519    0.000121
    0.995012    0.000124
    0.997506    0.000127
    1.000000    0.000131
